5.110864993184804916e-03 -1.722781211137771606e-01 -2.234359644353389740e-02
3.124029338359832764e-01 -1.362097740173339844e+00 6.055971980094909668e-01
-8.072666078805923462e-02 -1.963278949260711670e-01 4.434512462466955185e-03
-8.985890746116638184e-01 7.327995300292968750e-01 3.391385078430175781e-01
-1.101669967174530029e-01 3.422071039676666260e-01 -2.042033895850181580e-02
3.746981620788574219e-01 -2.947259545326232910e-01 1.497050672769546509e-01
-1.453709881752729416e-02 1.170006513595581055e+00 -2.524675130844116211e-01
-3.135719597339630127e-01 -5.627883672714233398e-01 2.410051077604293823e-01
6.016942858695983887e-01 -1.190864324569702148e+00 3.442960679531097412e-01
1.232637017965316772e-01 -1.034487187862396240e-01 -1.713413000106811523e-01
-1.931304097175598145e+00 -3.666388615965843201e-02 1.106404662132263184e+00
3.694635927677154541e-01 3.766607522964477539e+00 -2.142057180404663086e+00
-1.075663685798645020e+00 -1.006307363510131836e+00 1.048288226127624512e+00
-1.587656378746032715e+00 -3.699335753917694092e-01 8.707751631736755371e-01
-1.587050437927246094e+00 -3.701369464397430420e-01 8.710287809371948242e-01
3.854048550128936768e-01 3.357308864593505859e+00 -1.802652835845947266e+00
3.852704465389251709e-01 3.356988906860351562e+00 -1.802457809448242188e+00
-1.195449829101562500e+00 -1.370602607727050781e+00 1.231507539749145508e+00
-1.195637226104736328e+00 -1.370384693145751953e+00 1.231572747230529785e+00
