-2.565928399562835693e-01 2.456170171499252319e-01 2.065008878707885742e-02
-1.300608813762664795e-01 -1.319499909877777100e-01 1.461260169744491577e-01
1.509895175695419312e-01 -2.061182409524917603e-01 4.298510029911994934e-02
-1.910172551870346069e-01 1.977434754371643066e-01 9.491788595914840698e-02
-4.585668444633483887e-02 -2.109432667493820190e-01 9.235753118991851807e-02
6.728625297546386719e-02 -2.093654572963714600e-01 8.424465358257293701e-02
-1.897713840007781982e-01 1.965770870447158813e-01 6.458255648612976074e-02
-2.568420767784118652e-01 2.478057891130447388e-01 1.648754440248012543e-02
-1.547847837209701538e-01 -1.342723816633224487e-01 1.508907675743103027e-01
1.511476337909698486e-01 -2.074870169162750244e-01 4.381560906767845154e-02
-2.526322007179260254e-01 2.322054356336593628e-01 1.347054243087768555e-01
-8.726096712052822113e-03 -2.321916073560714722e-01 1.393115967512130737e-01
1.272550225257873535e-01 -2.587581574916839600e-01 1.331358104944229126e-01
-2.531751096248626709e-01 2.318909168243408203e-01 1.364382058382034302e-01
-2.525255382061004639e-01 2.320348471403121948e-01 1.365874409675598145e-01
-5.953120067715644836e-03 -2.330233007669448853e-01 1.392082720994949341e-01
-5.988615565001964569e-03 -2.331704944372177124e-01 1.392695456743240356e-01
1.277199238538742065e-01 -2.590354382991790771e-01 1.311810016632080078e-01
1.273213624954223633e-01 -2.586429417133331299e-01 1.313322931528091431e-01
