-7.652695775032043457e-01 8.737535476684570312e-01 -4.380005002021789551e-01
7.699293643236160278e-02 -9.124990701675415039e-01 5.258001685142517090e-01
7.366161793470382690e-02 2.401189319789409637e-02 -4.609459042549133301e-01
5.124187446199357510e-04 4.343595646787434816e-04 5.114590749144554138e-04
4.123453982174396515e-04 9.440938010811805725e-04 6.782141281291842461e-04
1.666570751694962382e-04 8.155046962201595306e-04 4.431220004335045815e-04
-7.472459971904754639e-02 -4.548645392060279846e-02 4.687382578849792480e-01
-1.663327217102050781e-01 2.352928370237350464e-01 -5.386187136173248291e-02
3.129720222204923630e-03 7.642224896699190140e-03 -5.266224965453147888e-02
5.361825693398714066e-03 -2.392238937318325043e-02 -6.188112776726484299e-03
-4.823424667119979858e-02 -1.039994731545448303e-01 2.166273593902587891e-01
-2.005625367164611816e-01 4.065701365470886230e-02 1.578063517808914185e-01
7.779888063669204712e-02 4.334355890750885010e-02 -7.923200726509094238e-02
-8.340156674385070801e-01 8.942140936851501465e-01 -2.341871522367000580e-02
2.269506156444549561e-01 -2.462405860424041748e-01 5.470602214336395264e-02
3.068018853664398193e-01 -2.291821837425231934e-01 -8.043202757835388184e-02
5.704085230827331543e-01 -5.698933601379394531e-01 -2.891589328646659851e-02
-2.319151302799582481e-03 -8.917433768510818481e-02 9.861078113317489624e-02
-2.701636962592601776e-02 -3.384499996900558472e-02 6.286106258630752563e-02
