-4.188935160636901855e-01 7.085007429122924805e-01 -3.820474147796630859e-01
3.965206742286682129e-01 -7.178463339805603027e-01 4.293033182621002197e-01
3.217812180519104004e-01 2.364714257419109344e-02 -3.761420547962188721e-01
2.036746882367879152e-04 8.609548094682395458e-04 3.320789255667477846e-04
5.781464278697967529e-04 7.831922266632318497e-04 3.792875213548541069e-04
6.240120856091380119e-04 5.017987568862736225e-04 5.133746890351176262e-04
-3.862378895282745361e-01 4.245946556329727173e-02 3.922140002250671387e-01
-1.324946880340576172e-01 1.531778126955032349e-01 -1.754087582230567932e-02
-2.220153957605361938e-01 -8.254659175872802734e-02 2.549484968185424805e-01
7.259915024042129517e-02 -1.245393231511116028e-01 -2.604009816423058510e-03
-5.460521578788757324e-02 8.568630367517471313e-02 -5.067861825227737427e-02
-2.955742478370666504e-01 1.144403889775276184e-01 1.127732843160629272e-01
1.554047465324401855e-01 1.328045576810836792e-01 -1.781405508518218994e-01
-4.623698592185974121e-01 7.369739413261413574e-01 -2.289950549602508545e-01
2.633995413780212402e-01 -7.110269069671630859e-01 2.823622226715087891e-01
2.962735891342163086e-01 -2.161303609609603882e-01 -1.660819910466670990e-02
-1.112055853009223938e-01 3.987802565097808838e-01 1.770974881947040558e-02
1.339280512183904648e-02 -4.157937765121459961e-01 2.109817862510681152e-01
2.095497399568557739e-01 -6.942838430404663086e-03 -2.129621207714080811e-01
