-4.738319814205169678e-01 3.434211909770965576e-01 -6.963874101638793945e-01
1.069135308265686035e+00 -1.324470996856689453e+00 5.681900978088378906e-01
6.209136247634887695e-01 -8.119840025901794434e-01 -2.785172462463378906e-01
-2.490471363067626953e+00 1.476930260658264160e+00 -8.591984510421752930e-01
-2.954644918441772461e+00 2.542525529861450195e+00 -1.949959278106689453e+00
4.335923790931701660e-01 -5.024353861808776855e-01 8.439664542675018311e-02
-2.806296385824680328e-02 7.633795738220214844e-01 2.180953174829483032e-01
2.009847015142440796e-01 -7.445744872093200684e-01 3.522707521915435791e-01
2.091685771942138672e+00 -1.307823657989501953e+00 -9.311951398849487305e-01
-3.620936870574951172e-01 -3.483595252037048340e-01 2.465107440948486328e-01
-1.016417145729064941e+00 1.332192867994308472e-01 1.751646757125854492e+00
-1.212578654289245605e+00 1.135381698608398438e+00 4.470362365245819092e-01
-8.110497593879699707e-01 5.796373635530471802e-02 1.955846697092056274e-01
-1.109491705894470215e+00 2.974378764629364014e-01 8.304950594902038574e-01
-1.109120368957519531e+00 2.980432808399200439e-01 8.301104903221130371e-01
-1.226371645927429199e+00 1.276459932327270508e+00 -2.294576913118362427e-01
-1.225521206855773926e+00 1.277275919914245605e+00 -2.289258241653442383e-01
-1.065994977951049805e+00 -3.845307277515530586e-03 7.996675968170166016e-01
-1.066019058227539062e+00 -4.627105779945850372e-03 8.002588748931884766e-01
