-2.813346683979034424e-01 4.490678012371063232e-02 4.960354566574096680e-01 -7.580579072237014771e-02
2.336144894361495972e-01 -1.555269807577133179e-01 4.276467487215995789e-02 3.946104943752288818e-01
1.115799844264984131e-01 1.909352391958236694e-01 -7.222912311553955078e-01 4.172209799289703369e-01
1.260109841823577881e-01 2.227449566125869751e-01 -2.121460139751434326e-01 -1.370562314987182617e-01
4.938626587390899658e-01 6.281895041465759277e-01 -9.026364684104919434e-01 -9.422615170478820801e-01
-1.207178950309753418e+00 -1.177393078804016113e+00 1.240009784698486328e+00 5.137171149253845215e-01
-1.829662770032882690e-01 -1.331358402967453003e-01 1.671839803457260132e-01 1.086377024650573730e+00
-1.225562214851379395e+00 -1.217360019683837891e+00 8.176055550575256348e-01 -8.607838153839111328e-01
-2.254846692085266113e-01 -2.154259681701660156e-01 1.851398199796676636e-01 7.058154940605163574e-01
3.804845213890075684e-01 3.839744925498962402e-01 -1.359061837196350098e+00 5.968950390815734863e-01
-1.075342893600463867e-01 -1.909775137901306152e-01 2.058574855327606201e-01 9.273567050695419312e-02
2.558889687061309814e-01 3.609441816806793213e-01 9.909254312515258789e-02 -7.142850756645202637e-01
1.505889892578125000e-01 1.335798650979995728e-01 2.465051785111427307e-02 -3.079616725444793701e-01
3.345938920974731445e-01 2.466040253639221191e-01 -7.727743685245513916e-02 -5.036113262176513672e-01
2.125763595104217529e-01 2.170286923646926880e-01 7.008566707372665405e-02 -4.989534318447113037e-01
-1.622083634138107300e-01 -1.408446431159973145e-01 -6.064381450414657593e-03 3.080695867538452148e-01
-1.872545778751373291e-01 -2.102498412132263184e-01 -9.846736490726470947e-02 4.959256052970886230e-01
-1.394881010055541992e-01 -1.240259557962417603e-01 -4.882363602519035339e-03 2.671876549720764160e-01
-1.422609388828277588e-01 -1.498088240623474121e-01 -1.793707348406314850e-02 3.098045587539672852e-01
-6.252555549144744873e-02 -5.472292378544807434e-02 3.567013517022132874e-02 8.094990253448486328e-02
-1.146989837288856506e-01 -1.255775094032287598e-01 -2.867801673710346222e-02 2.684717774391174316e-01
-5.802291631698608398e-02 -8.494160138070583344e-03 -1.091242060065269470e-01 -3.512964248657226562e-01
-4.208254814147949219e-02 -4.222365096211433411e-02 -2.055581361055374146e-01 -5.571017265319824219e-01
-1.098068207502365112e-01 -2.196799777448177338e-02 -1.284594237804412842e-01 -4.073414504528045654e-01
2.255725488066673279e-02 -1.033679395914077759e-01 -8.756895363330841064e-02 1.726588420569896698e-02
-1.896964758634567261e-02 -8.285846561193466187e-02 -3.656187653541564941e-02 2.387163341045379639e-01
6.811040639877319336e-02 7.419057935476303101e-02 -3.662080466747283936e-01 2.246826887130737305e-01
-8.882855623960494995e-02 -1.115983203053474426e-01 -8.525661379098892212e-02 2.262694835662841797e-01
1.205958425998687744e-01 1.396281868219375610e-01 -4.727601706981658936e-01 2.126479595899581909e-01
1.502747684717178345e-01 1.874855905771255493e-01 1.708037108182907104e-01 -5.094338059425354004e-01
1.078429669141769409e-01 1.166283264756202698e-01 -2.144600749015808105e-01 -9.166589006781578064e-03
1.725047379732131958e-01 1.871243417263031006e-01 1.896545588970184326e-01 -5.498546361923217773e-01
2.123441845178604126e-01 2.142958641052246094e-01 1.976244151592254639e-01 -6.243305206298828125e-01
