-3.224506080150604248e-01 -1.810839474201202393e-01 5.259572863578796387e-01 8.815792948007583618e-02
2.134851515293121338e-01 -1.357115954160690308e-01 2.170078903436660767e-01 1.049048900604248047e-01
4.204908385872840881e-02 1.227518543601036072e-01 -6.533052325248718262e-01 4.904015958309173584e-01
1.120934784412384033e-01 2.689377665519714355e-01 -2.337910048663616180e-02 -3.541521430015563965e-01
4.992915987968444824e-01 5.530150532722473145e-01 -3.899170756340026855e-01 -9.288820028305053711e-01
-1.104476809501647949e+00 -1.097300291061401367e+00 8.515923619270324707e-01 8.202494978904724121e-01
-1.437762230634689331e-01 -1.014231890439987183e-01 6.283971667289733887e-02 8.276478052139282227e-01
-1.115289092063903809e+00 -1.112375736236572266e+00 9.425817131996154785e-01 -9.397990107536315918e-01
-2.391809672117233276e-01 -2.231404185295104980e-01 1.528206169605255127e-01 4.972856342792510986e-01
2.304121702909469604e-01 2.322181016206741333e-01 -9.012051224708557129e-01 4.361394643783569336e-01
-5.173735693097114563e-02 -1.234079226851463318e-01 4.606909677386283875e-02 1.285919249057769775e-01
2.040947079658508301e-01 1.945368796586990356e-01 -4.565947502851486206e-02 -3.533743321895599365e-01
1.155243739485740662e-01 8.898057788610458374e-02 1.922319270670413971e-02 -2.252546101808547974e-01
1.679524183273315430e-01 1.693374663591384888e-01 2.462637424468994141e-02 -3.626178205013275146e-01
2.487543374300003052e-01 2.241964638233184814e-01 5.336784943938255310e-02 -5.270459651947021484e-01
-7.677748054265975952e-02 -7.213347405195236206e-02 -3.491837158799171448e-02 1.831834018230438232e-01
-5.936830490827560425e-02 -5.923857912421226501e-02 -3.864515572786331177e-02 1.578953415155410767e-01
-5.370737612247467041e-02 -7.247938960790634155e-02 -6.199280545115470886e-02 1.912958472967147827e-01
-8.748705685138702393e-02 -8.311343938112258911e-02 -3.829229250550270081e-02 2.097826898097991943e-01
-1.001269146800041199e-01 -9.784693270921707153e-02 -5.254858732223510742e-02 2.509020864963531494e-01
-7.987818866968154907e-02 -8.822354674339294434e-02 -4.526145756244659424e-02 2.137262672185897827e-01
-1.670653000473976135e-02 5.580656230449676514e-03 -3.270867094397544861e-02 -3.647914826869964600e-01
-6.022020056843757629e-02 -1.067804358899593353e-02 -6.846190989017486572e-02 -2.935740649700164795e-01
-4.788865894079208374e-02 -1.123228808864951134e-03 -1.087547764182090759e-01 -4.231296777725219727e-01
1.348583493381738663e-02 -3.585367277264595032e-02 1.292443834245204926e-02 1.659811288118362427e-01
2.932980097830295563e-02 -5.079531297087669373e-02 -1.865792833268642426e-02 3.084388077259063721e-01
7.341153174638748169e-02 7.429023832082748413e-02 -2.281065881252288818e-01 7.888591289520263672e-02
2.614755555987358093e-02 -4.183809831738471985e-02 -3.645002096891403198e-02 1.845302283763885498e-01
9.680350869894027710e-02 1.015197411179542542e-01 -2.214118093252182007e-01 2.301727049052715302e-02
8.305947482585906982e-02 1.082148179411888123e-01 9.179240465164184570e-02 -2.851738929748535156e-01
8.668118715286254883e-02 9.525539726018905640e-02 -1.016454212367534637e-02 -1.707051247358322144e-01
1.021386459469795227e-01 1.167231053113937378e-01 1.233721077442169189e-01 -3.428448736667633057e-01
9.819702059030532837e-02 1.157957240939140320e-01 1.136972978711128235e-01 -3.286170959472656250e-01
