-3.633723258972167969e-01 -7.881385833024978638e-02 5.881870388984680176e-01 -6.119557842612266541e-02
1.565562039613723755e-01 -1.215685382485389709e-01 1.773803383111953735e-01 3.210833668708801270e-01
1.039404124021530151e-01 1.565999984741210938e-01 -7.412963509559631348e-01 4.782148599624633789e-01
1.413225829601287842e-01 2.717591524124145508e-01 -1.498842239379882812e-01 -2.679108679294586182e-01
3.873565196990966797e-01 5.839357376098632812e-01 -5.212276577949523926e-01 -8.332827091217041016e-01
-1.058714032173156738e+00 -1.057121753692626953e+00 8.895084261894226074e-01 6.192469000816345215e-01
-2.156697362661361694e-01 -1.669124662876129150e-01 2.381132543087005615e-01 9.378333091735839844e-01
-1.061445593833923340e+00 -1.060086727142333984e+00 5.720169544219970703e-01 -1.060222029685974121e+00
-2.553639709949493408e-01 -2.207447886466979980e-01 2.449570000171661377e-01 6.720551848411560059e-01
1.231372058391571045e-01 1.239062845706939697e-01 -1.037960410118103027e+00 7.925815582275390625e-01
-1.103737726807594299e-01 -1.673798561096191406e-01 1.573395729064941406e-01 1.241276934742927551e-01
1.888869702816009521e-01 2.032874822616577148e-01 5.690029822289943695e-03 -4.015707373619079590e-01
2.490628957748413086e-01 2.268444001674652100e-01 -2.919731475412845612e-02 -4.461219608783721924e-01
1.487618386745452881e-01 1.815586537122726440e-01 4.357306752353906631e-03 -3.373212218284606934e-01
2.787064909934997559e-01 2.760347127914428711e-01 1.032741293311119080e-01 -6.577311754226684570e-01
-9.822493791580200195e-02 -9.997677057981491089e-02 -4.806734621524810791e-02 2.463314384222030640e-01
-5.148925259709358215e-02 -4.477331042289733887e-02 3.038641810417175293e-02 6.779696792364120483e-02
-1.011187359690666199e-01 -1.111147105693817139e-01 -3.252799808979034424e-02 2.448605298995971680e-01
-1.154203340411186218e-01 -1.081364527344703674e-01 -4.912548512220382690e-02 2.717512845993041992e-01
-1.749022603034973145e-01 -1.751281917095184326e-01 -1.201907321810722351e-01 4.691268205642700195e-01
-1.248879432678222656e-01 -1.213959679007530212e-01 -2.749813720583915710e-02 2.739284634590148926e-01
-5.478981137275695801e-02 5.968610290437936783e-03 -1.174834221601486206e-01 -4.915427863597869873e-01
-9.811232984066009521e-02 -9.282834827899932861e-03 -6.984313577413558960e-02 -4.012706875801086426e-01
-6.474004685878753662e-02 -6.433107191696763039e-04 -9.604366868734359741e-02 -6.010196208953857422e-01
-1.975406520068645477e-02 -3.150245547294616699e-02 -3.426936641335487366e-02 7.228299975395202637e-02
4.767929669469594955e-03 -4.207545891404151917e-02 -5.912489071488380432e-02 2.098394483327865601e-01
7.783148437738418579e-02 7.910514622926712036e-02 -2.816459834575653076e-01 1.254019141197204590e-01
-1.105586066842079163e-02 -4.334283247590065002e-02 -7.969820499420166016e-02 1.726446300745010376e-01
7.803004980087280273e-02 8.147024363279342651e-02 -2.627072036266326904e-01 1.052009537816047668e-01
7.034193724393844604e-02 9.453143179416656494e-02 1.085475832223892212e-01 -2.710342705249786377e-01
1.492848396301269531e-01 1.585048735141754150e-01 -2.322103530168533325e-01 -7.535852491855621338e-02
1.066700592637062073e-01 1.259087622165679932e-01 1.473727822303771973e-01 -3.792113065719604492e-01
8.489872515201568604e-02 1.064191982150077820e-01 1.288204044103622437e-01 -3.168828785419464111e-01
