-2.807512283325195312e-01 -1.301351487636566162e-01 5.601606369018554688e-01 -2.121101319789886475e-01
1.776049286127090454e-01 -2.237398624420166016e-01 2.023165971040725708e-01 3.365356624126434326e-01
8.773425966501235962e-02 1.712197214365005493e-01 -7.889478802680969238e-01 5.297583341598510742e-01
9.509378671646118164e-02 2.734051346778869629e-01 -1.295373290777206421e-01 -2.394051402807235718e-01
4.679724872112274170e-01 5.142322182655334473e-01 -6.167783141136169434e-01 -6.903510689735412598e-01
-9.704152941703796387e-01 -9.673636555671691895e-01 9.561525583267211914e-01 2.778376936912536621e-01
-1.738282740116119385e-01 -1.312990039587020874e-01 3.727752566337585449e-01 6.868441700935363770e-01
-1.018284320831298828e+00 -1.016710877418518066e+00 9.478284716606140137e-01 -1.338323652744293213e-01
-3.021072745323181152e-01 -2.833296656608581543e-01 4.116247594356536865e-01 3.206219077110290527e-01
1.430564224720001221e-01 1.441536247730255127e-01 -9.350053071975708008e-01 6.476972103118896484e-01
-8.976046741008758545e-02 -1.705703735351562500e-01 1.281898617744445801e-01 1.326423287391662598e-01
2.072860300540924072e-01 2.271538227796554565e-01 -3.001927584409713745e-02 -4.050200879573822021e-01
2.279809266328811646e-01 2.133890092372894287e-01 2.770911715924739838e-02 -4.695005118846893311e-01
2.195107936859130859e-01 2.169454842805862427e-01 -1.510533411055803299e-02 -4.214023053646087646e-01
2.866989374160766602e-01 2.832606732845306396e-01 5.585316196084022522e-02 -6.258134245872497559e-01
-9.736819565296173096e-02 -8.200827986001968384e-02 -5.541098490357398987e-02 2.351271659135818481e-01
-6.211649253964424133e-02 -5.491475015878677368e-02 -1.650133915245532990e-02 1.338476240634918213e-01
-8.760797232389450073e-02 -7.519028335809707642e-02 -3.315071761608123779e-02 1.961306035518646240e-01
-1.261016875505447388e-01 -1.200194358825683594e-01 -7.896026968955993652e-02 3.245818912982940674e-01
-1.598664075136184692e-01 -1.518878489732742310e-01 -9.380502998828887939e-02 4.053778648376464844e-01
-1.061176285147666931e-01 -1.057170704007148743e-01 -5.263376608490943909e-02 2.645345628261566162e-01
-3.618047386407852173e-02 4.762401804327964783e-03 -9.617145359516143799e-02 -6.843481659889221191e-01
-6.502071768045425415e-02 -8.147873915731906891e-03 -1.018852591514587402e-01 -5.048761367797851562e-01
-5.576336756348609924e-02 -3.686761483550071716e-04 -1.059997603297233582e-01 -5.609563589096069336e-01
2.682517282664775848e-02 -3.944314643740653992e-02 4.999722354114055634e-03 9.801016002893447876e-02
3.801516070961952209e-02 -3.247848525643348694e-02 -2.752734348177909851e-02 2.205312550067901611e-01
7.970343530178070068e-02 7.953373342752456665e-02 -2.830103635787963867e-01 1.236521303653717041e-01
3.407837450504302979e-02 -2.512119524180889130e-02 -1.611877977848052979e-02 1.698857992887496948e-01
9.300320595502853394e-02 9.498181194067001343e-02 -2.602246701717376709e-01 7.243359088897705078e-02
7.105292379856109619e-02 9.941657632589340210e-02 1.103762686252593994e-01 -2.808099985122680664e-01
1.121740490198135376e-01 1.217140853404998779e-01 -1.375378221273422241e-01 -9.597979485988616943e-02
1.243520304560661316e-01 1.462248265743255615e-01 1.674825102090835571e-01 -4.372805356979370117e-01
8.562403172254562378e-02 1.027458384633064270e-01 1.151552200317382812e-01 -3.033950030803680420e-01
