2.145335376262664795e-01 -1.618749089539051056e-02 -2.022907137870788574e-01
4.538076221942901611e-01 -1.014258027076721191e+00 5.567219257354736328e-01
5.398511290550231934e-01 -2.472620159387588501e-01 -2.932549118995666504e-01
-2.421543598175048828e+00 1.824878692626953125e+00 5.990563631057739258e-01
-6.170374751091003418e-01 4.258981347084045410e-01 1.926431506872177124e-01
5.521442294120788574e-01 -8.252302408218383789e-01 2.740297615528106689e-01
-4.440860152244567871e-01 2.481557726860046387e-01 1.996693313121795654e-01
6.585677713155746460e-02 -8.272866159677505493e-02 1.311319880187511444e-02
3.475397229194641113e-01 -2.553649544715881348e-01 -9.227941185235977173e-02
2.820067703723907471e-01 4.927231930196285248e-03 -2.897939980030059814e-01
-7.117948681116104126e-02 8.702333271503448486e-02 -1.529943291097879410e-02
8.063199929893016815e-03 -8.205093326978385448e-04 -4.423462785780429840e-03
-8.032596856355667114e-02 1.327528059482574463e-01 -5.319256708025932312e-02
-1.638559550046920776e-01 2.102511934936046600e-02 1.445502191781997681e-01
3.851999938488006592e-01 -2.122170776128768921e-01 -1.706731617450714111e-01
3.272997140884399414e-01 3.501418828964233398e-01 -6.763665676116943359e-01
-1.767569184303283691e-01 -1.211431473493576050e-01 2.994449734687805176e-01
5.429815053939819336e-01 -4.450849294662475586e-01 -9.626352787017822266e-02
2.858173251152038574e-01 2.646744847297668457e-01 -5.515518784523010254e-01
