-4.800900220870971680e-01 6.692255735397338867e-01 -1.889798492193222046e-01
1.588547527790069580e-01 -7.646076083183288574e-01 6.057391762733459473e-01
1.640862375497817993e-01 6.415870040655136108e-02 -2.282106876373291016e-01
-1.568000912666320801e+00 1.300142168998718262e+00 2.670339941978454590e-01
-3.338221609592437744e-01 1.122808977961540222e-01 2.215243130922317505e-01
1.862483173608779907e-01 -7.045350074768066406e-01 5.203393101692199707e-01
-1.587815284729003906e-01 -3.018545918166637421e-02 1.889445632696151733e-01
2.281697094440460205e-01 -2.281986624002456665e-01 -1.435420708730816841e-04
1.059610222000628710e-04 -2.872037701308727264e-02 2.872137725353240967e-02
4.107095719518838450e-06 3.391157835721969604e-02 -3.392393141984939575e-02
-5.542582948692142963e-05 1.225000433623790741e-02 -1.223808340728282928e-02
-1.024457469611661509e-05 5.633604899048805237e-02 -5.631590634584426880e-02
9.742063283920288086e-02 -1.210417225956916809e-02 -8.531537652015686035e-02
-2.593211650848388672e+00 2.096163272857666016e+00 4.970628321170806885e-01
-2.282091081142425537e-01 5.064688324928283691e-01 -2.782907783985137939e-01
-2.300432175397872925e-01 3.285212814807891846e-01 -9.845575690269470215e-02
-6.024395823478698730e-01 2.542714178562164307e-01 3.480767309665679932e-01
4.615517556667327881e-01 -1.025448679924011230e+00 5.639608502388000488e-01
1.225036531686782837e-01 1.657683588564395905e-02 -1.391288042068481445e-01
