-6.478610038757324219e-01 8.960075974464416504e-01 -2.478961944580078125e-01
2.158650606870651245e-01 -9.602110385894775391e-01 7.438772916793823242e-01
2.160862684249877930e-01 3.170362114906311035e-02 -2.481046617031097412e-01
4.971912712790071964e-04 2.747988037299364805e-04 -4.404781502671539783e-04
2.569175849203020334e-04 6.081737592467106879e-05 1.927782286657020450e-04
2.357130142627283931e-04 -5.334566230885684490e-04 3.379150584805756807e-04
-2.159274667501449585e-01 -3.173150867223739624e-02 2.480665892362594604e-01
-1.365055292844772339e-01 1.364948004484176636e-01 -7.239903061417862773e-05
2.124111597368028015e-05 1.746146881487220526e-04 -2.090406342176720500e-04
-1.031775900628417730e-04 5.068267273600213230e-05 6.711903210998571012e-08
-1.366630897337017814e-07 -2.589401847217231989e-04 6.707867141813039780e-03
-1.037660613656044006e-02 -4.717799674835987389e-05 -1.053507160395383835e-02
6.593637634068727493e-03 -2.397518401267006993e-04 -6.597074680030345917e-03
-7.520995140075683594e-01 7.519463300704956055e-01 2.023513516178354621e-04
1.367137283086776733e-01 -2.133796066045761108e-01 7.671158760786056519e-02
1.364116072654724121e-01 -1.364246457815170288e-01 -1.110654789954423904e-03
1.700319200754165649e-01 -1.885364353656768799e-01 1.849891990423202515e-02
1.671978679951280355e-04 7.411660254001617432e-02 -7.417310774326324463e-02
-9.222538210451602936e-05 5.195410340093076229e-04 -2.654527779668569565e-04
