-8.159695267677307129e-01 1.064092159271240234e+00 -2.480366826057434082e-01
2.722869217395782471e-01 -1.017537117004394531e+00 7.449539899826049805e-01
2.720569372177124023e-01 -2.308460883796215057e-02 -2.482607662677764893e-01
-3.260408993810415268e-04 -6.916971324244514108e-05 4.143828846281394362e-06
5.425474682851927355e-06 -3.827969485428184271e-04 -2.662938495632261038e-04
8.698477176949381828e-05 -2.559010172262787819e-04 -4.163465055171400309e-04
-2.721175849437713623e-01 2.321359701454639435e-02 2.482770681381225586e-01
7.066674530506134033e-02 -7.214165478944778442e-02 1.765283523127436638e-03
-7.349802763201296329e-05 -8.808534592390060425e-02 8.819206804037094116e-02
5.895107278774958104e-06 2.135624708898831159e-05 6.078398655517958105e-06
-1.195169053971767426e-02 2.443253062665462494e-02 -1.252898573875427246e-02
-1.195508800446987152e-02 2.382058883085846901e-03 1.192398834973573685e-02
1.194401457905769348e-02 -7.921979413367807865e-04 -1.191637292504310608e-02
-8.492923974990844727e-01 9.043124318122863770e-01 -5.497105792164802551e-02
-3.726172074675559998e-02 1.474215388298034668e-01 -1.101141273975372314e-01
-3.715439885854721069e-02 7.208353281021118164e-02 -3.516574576497077942e-02
9.555208683013916016e-02 -9.560090303421020508e-02 3.574823727831244469e-03
-6.918662984389811754e-05 -3.718737512826919556e-02 3.730092197656631470e-02
8.690499817021191120e-05 8.804607391357421875e-02 -8.818501234054565430e-02
