-3.643868565559387207e-01 3.640761971473693848e-01 -6.910268962383270264e-02
1.074114963412284851e-01 -4.007242023944854736e-01 2.905720174312591553e-01
1.129446402192115784e-01 4.195139277726411819e-03 -1.161185428500175476e-01
-2.950144407805055380e-04 -4.878642794210463762e-04 -5.414230399765074253e-04
-3.755585348699241877e-04 -9.839658159762620926e-04 -8.267354569397866726e-04
6.671743933111429214e-03 -9.866351028904318810e-04 -9.254147298634052277e-04
-6.504590064287185669e-02 -2.491337805986404419e-02 1.199747249484062195e-01
-7.040224969387054443e-02 6.908911466598510742e-02 2.409084327518939972e-02
-1.836617477238178253e-02 -7.400594186037778854e-03 4.433936625719070435e-02
5.406972393393516541e-02 -8.222497254610061646e-02 2.933340519666671753e-02
-1.929133757948875427e-02 1.826373301446437836e-02 8.267153985798358917e-03
1.334763877093791962e-02 -8.972392417490482330e-03 3.124842653051018715e-03
1.249919366091489792e-02 -2.354966849088668823e-02 1.603393256664276123e-02
-1.269150525331497192e-01 1.267938166856765747e-01 -1.989502459764480591e-02
3.123948723077774048e-02 -1.007232069969177246e-01 7.189806550741195679e-02
2.726627327501773834e-02 -4.729811626020818949e-04 -1.628519967198371887e-02
-5.996913090348243713e-02 5.711993202567100525e-02 -1.743065938353538513e-02
2.994124405086040497e-02 -1.619332283735275269e-01 1.116992458701133728e-01
3.170983493328094482e-02 6.594357546418905258e-04 -2.666013687849044800e-02
